ID,"ASSOC
WDID","ASSOC
STREAM_ID","WATER
DIVISION","WATER
DISTRICT","STREAM
NAME","STRUCTURE
CATEGORY","LOCATION ON 
GOOGLE_MAPS",LATITUDE,LONGITUDE,,
609,4000879,201748,4,40,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.7690310160013,-108.041561038211,20z",38.769,-108.0416,LMR 2/3/2020,
610,4000863,201748,4,40,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.7749881305571,-107.959947267896,20z",38.775,-107.9599,LMR 2/3/2020,
611,4000891,201748,4,40,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.7714237144942,-107.900943028953,20z",38.7714,-107.9009,LMR 2/3/2020,
612,4000900,201748,4,40,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.7702788817182,-107.886900428808,20z",38.7703,-107.8869,LMR 2/3/2020,
613,6200617,201748,4,62,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5244692597659,-107.649388995769,20z",38.5245,-107.6494,,
614,5900512,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5280234197219,-106.956648517938,20z",38.528,-106.9566,,
615,5900608,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5297086253576,-106.9562350631,20z",38.5297,-106.9562,,
617,5900668,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5325745288808,-106.949515684125,20z",38.5326,-106.9495,,
621,5900647,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5601089665527,-106.945039191906,20z",38.5601,-106.945,,
622,5900572,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5841852465144,-106.916050520328,20z",38.5842,-106.9161,,
623,5900704,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5845827584757,-106.914992505766,20z",38.5846,-106.915,,
624,5901194,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.5955032220357,-106.904439058052,20z",38.5955,-106.9044,,
625,5900713,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.6050169994985,-106.892559812562,20z",38.605,-106.8926,,
626,5900602,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.6116213890691,-106.879884312403,20z",38.6116,-106.8799,,
627,5900569,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.617207882371,-106.875656280388,20z",38.6172,-106.8757,,
628,5900561,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.620177821843,-106.87064970552,20z",38.6202,-106.8706,,
629,5900616,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.6458451327768,-106.865896980557,20z",38.6458,-106.8659,,
630,5900570,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.6523892052229,-106.860741256289,20z",38.6524,-106.8607,,
631,5900653,201748,4,59,Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.6602034882907,-106.849648562601,20z",38.6602,-106.8496,,
632,5900500,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.911465297263,-106.928481034747,20z",38.9115,-106.9285,,
633,5900699,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8620238224387,-106.913440133015,20z",38.862,-106.9134,,
635,5900613,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8537682513659,-106.919151374615,20z",38.8538,-106.9192,,
636,5900626,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8453969836133,-106.918607775477,20z",38.8454,-106.9186,,
637,5900550,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8390119529916,-106.914554025447,20z",38.839,-106.9146,,
638,5901627,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8367510762285,-106.914686387225,20z",38.8368,-106.9147,,
639,,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8241894524965,-106.908123537916,20z",38.8242,-106.9081,,
640,,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8239696138922,-106.908066907001,20z",38.824,-106.9081,,
641,5900597,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.8137145517126,-106.898668232144,20z",38.8137,-106.8987,,
642,5900549,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.7788881006019,-106.870517057369,20z",38.7789,-106.8705,,
643,5900609,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.764576345605,-106.868375770496,20z",38.7646,-106.8684,,
644,5901881,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.70942964595,-106.85091884683,20z",38.7094,-106.8509,,
645,5900624,188856,4,59,East River,Diversion Dam,"https://www.google.com/maps/@38.6765780990038,-106.852180105374,20z",38.6766,-106.8522,,
646,4001197,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.7962600482885,-107.710124942546,20z",38.7963,-107.7101,LMR 2/3/2020,
647,4001213,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.8127622759514,-107.695575724965,20z",38.8128,-107.6956,LMR 2/3/2020,
648,4001196,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.8455320405912,-107.647653413967,20z",38.8455,-107.6477,LMR 2/3/2020,
649,4001183,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.8596390711252,-107.621020374317,20z",38.8596,-107.621,LMR 2/3/2020,
652,4001189,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.8796820333678,-107.589540753894,20z",38.8797,-107.5895,LMR 2/3/2020,
653,4001131,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.8820276641713,-107.587892221131,20z",38.882,-107.5879,LMR 2/3/2020,
654,4001185,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.8978834554097,-107.567899363565,20z",38.8979,-107.5679,LMR 2/3/2020,
655,4001206,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.9142849449983,-107.544305541047,20z",38.9143,-107.5443,LMR 2/3/2020,
656,4001133,186323,4,40,North Fork Gunnison River,Diversion Dam,"https://www.google.com/maps/@38.9269816536321,-107.477973586446,20z",38.927,-107.478,LMR 2/3/2020,
657,6300576,1440517,4,63,Dolores River,Diversion Dam,"https://www.google.com/maps/@38.723311095567,-109.020304994108,20z",38.7233,-109.0203,,
658,6300575,1440517,4,63,Dolores River,Diversion Dam,"https://www.google.com/maps/@38.7167708113978,-109.012725298825,20z",38.7168,-109.0127,,
659,7100521,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.6350801899713,-108.708641947446,20z",37.6351,-108.7086,,
660,7100564,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.6204089933122,-108.652847650445,20z",37.6204,-108.6528,,
661,7100564,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.6201589151555,-108.652149173689,20z",37.6202,-108.6521,,
662,7100539,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5978152599801,-108.607964184347,20z",37.5978,-108.608,,
664,,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.4693948376383,-108.515468271434,20z",37.4694,-108.5155,,
666,7100525,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.4965697176831,-108.40537196029,20z",37.4966,-108.4054,,
667,7100576,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5081211517798,-108.391773297898,20z",37.5081,-108.3918,,
668,7100513,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5305256364782,-108.378971794155,20z",37.5305,-108.379,,
669,7100546,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5665393468543,-108.369253997147,20z",37.5665,-108.3693,,
670,7100565,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5874129303189,-108.352300250104,20z",37.5874,-108.3523,,
671,7100601,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5902384354531,-108.345746365051,20z",37.5902,-108.3457,,
672,7100573,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5767559655421,-108.294331619169,20z",37.5768,-108.2943,,
673,7100588,1440517,7,71,Dolores River,Diversion Dam,"https://www.google.com/maps/@37.5741558796303,-108.240574330886,20z",37.5742,-108.2406,,
675,7300508,174500,4,73,Little Dolores River,Diversion Dam,"https://www.google.com/maps/@39.0162810544142,-109.024261517819,20z",39.0163,-109.0243,,
676,7300504,174500,4,73,Little Dolores River,Diversion Dam,"https://www.google.com/maps/@38.9728399499533,-108.876353744999,20z",38.9728,-108.8764,,
680,6200653,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.2921145239525,-107.238436750583,20z",38.2921,-107.2384,,
684,6200548,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.2499866449766,-107.256428913809,20z",38.25,-107.2564,,
686,6201793,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.2115888125625,-107.271053732179,20z",38.2116,-107.2711,,
687,6201660,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0846155695635,-107.294018569309,20z",38.0846,-107.294,,
689,6201661,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0642940439703,-107.298327120639,20z",38.0643,-107.2983,,
691,6200524,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0551156028483,-107.299066747906,20z",38.0551,-107.2991,,
692,6200519,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0513616747499,-107.29974901635,20z",38.0514,-107.2997,,
695,6200744,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@38.0415029222862,-107.303156000606,20z",38.0415,-107.3032,,
697,,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9840125604046,-107.292123308624,20z",37.984,-107.2921,,
698,6200769,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9072755032718,-107.355321061103,20z",37.9073,-107.3553,,
699,6200607,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9064258860194,-107.357416149587,20z",37.9064,-107.3574,,
700,6200711,188198,4,62,Lake Fork,Diversion Dam,"https://www.google.com/maps/@37.9061502149427,-107.372167033264,20z",37.9062,-107.3722,,
703,6000520,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2238574987733,-108.528315796966,20z",38.2239,-108.5283,,
704,6000745,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2290620790434,-108.519567536155,20z",38.2291,-108.5196,,
705,6000613,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2338932705508,-108.509882604483,20z",38.2339,-108.5099,,
706,6000723,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.239185169215,-108.508478631296,20z",38.2392,-108.5085,,
707,6000552,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2451355667415,-108.498532100977,20z",38.2451,-108.4985,,
708,6000577,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2634773214319,-108.46938128037,20z",38.2635,-108.4694,,
709,6000730,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.2737202419466,-108.458586198801,20z",38.2737,-108.4586,,
711,6000652,169587,4,60,San Miguel River,Diversion Dam,"https://www.google.com/maps/@38.0060258869739,-108.043137244248,20z",38.006,-108.0431,,
712,4100516,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.7409736332098,-108.080440196637,20z",38.741,-108.0804,,
713,4100527,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.6641263402241,-108.004760887607,20z",38.6641,-108.0048,,
714,4100520,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.5905252443336,-107.978373618767,20z",38.5905,-107.9784,,
715,4100558,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.5664616000536,-107.973117707275,20z",38.5665,-107.9731,,
716,4100559,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.5041081634042,-107.911541802061,20z",38.5041,-107.9115,,
717,,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.4650619203671,-107.880005702031,20z",38.4651,-107.88,,
718,4101744,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.4373647043963,-107.861934198623,20z",38.4374,-107.8619,,
719,4100572,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.4198324455744,-107.838640444905,20z",38.4198,-107.8386,,
720,4100545,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3920770831483,-107.823695766946,20z",38.3921,-107.8237,,
721,,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3630318137707,-107.79336554818,20z",38.363,-107.7934,,
722,,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3533035869435,-107.787931236397,20z",38.3533,-107.7879,,
723,4100550,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3524846491679,-107.787823538806,20z",38.3525,-107.7878,,
724,4100549,185397,4,41,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.3370269132233,-107.78213930827,20z",38.337,-107.7821,,
725,6800765,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.2908093773972,-107.765919174596,20z",38.2908,-107.7659,,
726,6800692,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.2883988406113,-107.763478790608,20z",38.2884,-107.7635,,
727,6800607,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.2716629202005,-107.763148075325,20z",38.2717,-107.7631,,
732,6800751,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.1291934221091,-107.738881223826,20z",38.1292,-107.7389,,
733,6800609,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.0802709136244,-107.702848027191,20z",38.0803,-107.7028,,
735,6800602,185397,4,68,Uncompahgre River,Diversion Dam,"https://www.google.com/maps/@38.037611077945,-107.679401030104,20z",38.0376,-107.6794,,
740,7200645,45730,5,72,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.101992676582,-108.34963067286,20z",39.102,-108.3496,,
742,7200646,45730,5,72,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.1890319823643,-108.281943827258,20z",39.189,-108.2819,,
743,4500861,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.3318063033454,-108.204225657411,20z",39.3318,-108.2042,,
744,4500969,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.3832700486565,-108.129349326614,20z",39.3833,-108.1293,,
745,4501191,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5387633619654,-107.646965362958,20z",39.5388,-107.647,,
746,4500743,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5385115293981,-107.642217257726,20z",39.5385,-107.6422,,
747,4500535,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5405859768765,-107.640130112867,20z",39.5406,-107.6401,,
748,3900790,45730,5,39,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5414648210749,-107.615882032658,20z",39.5415,-107.6159,,
750,3900612,45730,5,39,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.5501888445974,-107.57217807803,20z",39.5502,-107.5722,,
752,4501100,45730,5,45,Colorado River,Diversion Dam,"https://www.google.com/maps/@39.563600619914,-107.507549094416,20z",39.5636,-107.5075,,
757,5100763,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.055589069854,-106.283851117802,20z",40.0556,-106.2839,,
758,,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0633328167968,-106.257835202644,20z",40.0633,-106.2578,,
759,5100893,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0608447649852,-106.245112360533,20z",40.0608,-106.2451,,
760,5100503,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0604211986994,-106.24254550054,20z",40.0604,-106.2425,,
761,,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0605385191165,-106.220386130067,20z",40.0605,-106.2204,,
762,,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.060884145126,-106.218768610319,20z",40.0609,-106.2188,,
763,5100629,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0610501637557,-106.214531620809,20z",40.0611,-106.2145,,
764,5100956,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0629978354674,-106.194824378512,20z",40.063,-106.1948,,
765,5101333,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0505491238046,-106.174568585299,20z",40.0505,-106.1746,,
766,5100903,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0492992160674,-106.171322848611,20z",40.0493,-106.1713,,
767,5100846,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.046398582343,-106.145272022378,20z",40.0464,-106.1453,,
768,5100845,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.049878489599,-106.135905024729,20z",40.0499,-106.1359,,
770,5100939,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0866797431454,-106.070600687496,20z",40.0867,-106.0706,,
771,5100883,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0959906217582,-106.038266039848,20z",40.096,-106.0383,,
772,5100986,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.0995028497106,-106.029861609379,20z",40.0995,-106.0299,,
775,5100950,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.10971158896,-105.998911023246,20z",40.1097,-105.9989,,
776,5104700,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.107314575178,-105.983727051505,20z",40.1073,-105.9837,,
780,5100880,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1177465,-105.9277808,255m/data=!3m1!1e3",40.1177,-105.927,,
784,5104052,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1239039840852,-105.89406303825,20z",40.1239,-105.8941,,
787,5100585,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1274586642041,-105.889711758841,20z",40.1275,-105.8897,,
788,5100833,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1299729534048,-105.881409012316,20z",40.13,-105.8814,,
789,5100906,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.1317344984427,-105.875674175801,20z",40.1317,-105.8757,,
791,5100848,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.2521102235694,-105.867941054106,20z",40.2521,-105.8679,,
792,5100703,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.2724910600388,-105.852338568194,20z",40.2725,-105.8523,,
794,5101120,45730,5,51,Colorado River,Diversion Dam,"https://www.google.com/maps/@40.2967813816139,-105.857676554972,20z",40.2968,-105.8577,,
795,3800712,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4174560296038,-107.232024282299,20z",39.4175,-107.232,,
796,3800618,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4146943585074,-107.21880414001,20z",39.4147,-107.2188,,
798,3800746,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4052860994155,-107.180711356027,20z",39.4053,-107.1807,,
799,3800930,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.4019360793548,-107.16188702141,20z",39.4019,-107.1619,,
800,3801314,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3994224489565,-107.149520280272,20z",39.3994,-107.1495,,
801,3800838,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.400825,-107.145822,20z",39.4008,-107.1458,,
802,3800528,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.39978,-107.119875,20z",39.3998,-107.1199,,
803,3800931,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3888399313543,-107.09750212097,20z",39.3888,-107.0975,,
804,3800740,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.373335869382,-107.083744448584,20z",39.3733,-107.0837,,
805,3800968,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3696464448611,-107.070862959434,20z",39.3696,-107.0709,,
811,3800585,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.358986757384,-107.027875673114,20z",39.359,-107.0279,,
812,3800757,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3572242387364,-107.026487640544,20z",39.3572,-107.0265,,
813,,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3550039751691,-107.023118242877,20z",39.355,-107.0231,,
814,3800787,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3527069248264,-107.020261058876,20z",39.3527,-107.0203,,
815,3801541,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3490627904933,-107.016505181689,20z",39.3491,-107.0165,,
816,3800715,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3463533416623,-107.013294992652,20z",39.3464,-107.0133,,
817,3800800,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3346173351153,-106.990773563296,20z",39.3346,-106.9908,,
819,3800911,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.327300317213,-106.95751259931,20z",39.3273,-106.9575,,
820,3801090,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.3260341468997,-106.949203760617,20z",39.326,-106.9492,,
822,3800659,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.2908275235331,-106.910207150958,20z",39.2908,-106.9102,,
824,3801996,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.1956506436761,-106.819933233438,20z",39.1957,-106.8199,,
828,3801091,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.1824044128464,-106.811336965119,20z",39.1824,-106.8113,,
829,3800963,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.1811867140406,-106.808304992671,20z",39.1812,-106.8083,,
830,3800981,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.180601390085,-106.802689035514,20z",39.1806,-106.8027,,
831,3800571,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.1286761190288,-106.751533290935,20z",39.1287,-106.7515,,
832,3700593,174812,5,38,Roaring Fork River,Diversion Dam,"https://www.google.com/maps/@39.6429627646699,-107.048657898693,20z",39.643,-107.0487,,
833,3701198,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6526118870036,-106.93079163725,20z",39.6526,-106.9308,,
834,3700548,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6472938603628,-106.878579845562,20z",39.6473,-106.8786,,
835,3701126,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6479878006898,-106.872137461011,20z",39.648,-106.8721,,
836,3700794,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6482534043151,-106.856023984067,20z",39.6483,-106.856,,
837,3700793,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6491640641442,-106.839284377647,20z",39.6492,-106.8393,,
840,3700724,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6568944928766,-106.830671808099,20z",39.6569,-106.8307,,
841,3700858,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6730323701288,-106.778011035137,20z",39.673,-106.778,,
842,3700848,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6888473655644,-106.747801464168,20z",39.6888,-106.7478,,
843,3700642,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6898834678757,-106.74583811257,20z",39.6899,-106.7458,,
844,3700642,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6912945107081,-106.745337962485,20z",39.6913,-106.7453,,
846,3700743,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6628487363074,-106.644297420766,20z",39.6628,-106.6443,,
847,3700658,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.636979713763,-106.545856610258,20z",39.637,-106.5459,,
848,3700830,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6350602307043,-106.534394606801,20z",39.6351,-106.5344,,
850,3701202,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.635255602809,-106.530716991243,20z",39.6353,-106.5307,,
852,3700708,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6264524135915,-106.506975776545,20z",39.6265,-106.507,,
853,3700736,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.6232116233614,-106.484237435457,20z",39.6232,-106.4842,,
854,3701294,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.5977582907204,-106.434045932131,20z",39.5978,-106.434,,
855,3701374,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.5804964804247,-106.421218701746,20z",39.5805,-106.4212,,
856,3701321,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.5469435428698,-106.4044864385,20z",39.5469,-106.4045,,
857,3700768,174007,5,37,Eagle River,Diversion Dam,"https://www.google.com/maps/@39.4879050263289,-106.35461443967,20z",39.4879,-106.3546,,
862,,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@40.0087492754735,-106.380762372883,20z",40.0087,-106.3808,,
863,,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@40.0076341489469,-106.382079003004,20z",40.0076,-106.3821,,
864,,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@40.0056445777882,-106.381364925001,20z",40.0056,-106.3814,,
869,,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9847496266211,-106.367972411988,20z",39.9847,-106.368,,
875,,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9652547873903,-106.362682035492,20z",39.9653,-106.3627,,
876,,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9674122280175,-106.363022926386,20z",39.9674,-106.363,,
877,3600776,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9632112216811,-106.358494190344,20z",39.9632,-106.3585,,
878,3600775,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9525939880666,-106.358123284775,20z",39.9526,-106.3581,,
879,3600876,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9292428503686,-106.354011859113,20z",39.9292,-106.354,,
880,3600520,173194,5,36/WHT,Blue River,Diversion Dam,"https://www.google.com/maps/@39.9125342965625,-106.340962031236,20z",39.9125,-106.341,,
883,3600749,173194,5,36/TAW,Blue River,Diversion Dam,"https://www.google.com/maps/@39.80699103678,-106.167722352933,20z",39.807,-106.1677,,
